date,keyword,interest
2016-06-05,fashion calcados,0
2016-06-12,fashion calcados,0
2016-06-19,fashion calcados,0
2016-06-26,fashion calcados,0
2016-07-03,fashion calcados,0
2016-07-10,fashion calcados,0
2016-07-17,fashion calcados,0
2016-07-24,fashion calcados,0
2016-07-31,fashion calcados,0
2016-08-07,fashion calcados,0
2016-08-14,fashion calcados,0
2016-08-21,fashion calcados,0
2016-08-28,fashion calcados,0
2016-09-04,fashion calcados,0
2016-09-11,fashion calcados,0
2016-09-18,fashion calcados,0
2016-09-25,fashion calcados,0
2016-10-02,fashion calcados,0
2016-10-09,fashion calcados,0
2016-10-16,fashion calcados,0
2016-10-23,fashion calcados,0
2016-10-30,fashion calcados,0
2016-11-06,fashion calcados,0
2016-11-13,fashion calcados,0
2016-11-20,fashion calcados,0
2016-11-27,fashion calcados,0
2016-12-04,fashion calcados,0
2016-12-11,fashion calcados,0
2016-12-18,fashion calcados,0
2016-12-25,fashion calcados,0
2017-01-01,fashion calcados,0
2017-01-08,fashion calcados,0
2017-01-15,fashion calcados,0
2017-01-22,fashion calcados,0
2017-01-29,fashion calcados,0
2017-02-05,fashion calcados,0
2017-02-12,fashion calcados,0
2017-02-19,fashion calcados,0
2017-02-26,fashion calcados,0
2017-03-05,fashion calcados,0
2017-03-12,fashion calcados,0
2017-03-19,fashion calcados,0
2017-03-26,fashion calcados,0
2017-04-02,fashion calcados,0
2017-04-09,fashion calcados,0
2017-04-16,fashion calcados,0
2017-04-23,fashion calcados,0
2017-04-30,fashion calcados,0
2017-05-07,fashion calcados,0
2017-05-14,fashion calcados,0
2017-05-21,fashion calcados,0
2017-05-28,fashion calcados,0
2017-06-04,fashion calcados,0
2017-06-11,fashion calcados,0
2017-06-18,fashion calcados,0
2017-06-25,fashion calcados,0
2017-07-02,fashion calcados,0
2017-07-09,fashion calcados,0
2017-07-16,fashion calcados,0
2017-07-23,fashion calcados,0
2017-07-30,fashion calcados,0
2017-08-06,fashion calcados,0
2017-08-13,fashion calcados,0
2017-08-20,fashion calcados,0
2017-08-27,fashion calcados,0
2017-09-03,fashion calcados,0
2017-09-10,fashion calcados,0
2017-09-17,fashion calcados,0
2017-09-24,fashion calcados,0
2017-10-01,fashion calcados,0
2017-10-08,fashion calcados,0
2017-10-15,fashion calcados,0
2017-10-22,fashion calcados,0
2017-10-29,fashion calcados,0
2017-11-05,fashion calcados,0
2017-11-12,fashion calcados,0
2017-11-19,fashion calcados,0
2017-11-26,fashion calcados,0
2017-12-03,fashion calcados,0
2017-12-10,fashion calcados,0
2017-12-17,fashion calcados,0
2017-12-24,fashion calcados,0
2017-12-31,fashion calcados,0
2018-01-07,fashion calcados,0
2018-01-14,fashion calcados,0
2018-01-21,fashion calcados,0
2018-01-28,fashion calcados,0
2018-02-04,fashion calcados,0
2018-02-11,fashion calcados,0
2018-02-18,fashion calcados,0
2018-02-25,fashion calcados,0
2018-03-04,fashion calcados,0
2018-03-11,fashion calcados,0
2018-03-18,fashion calcados,0
2018-03-25,fashion calcados,0
2018-04-01,fashion calcados,0
2018-04-08,fashion calcados,0
2018-04-15,fashion calcados,0
2018-04-22,fashion calcados,0
2018-04-29,fashion calcados,0
2018-05-06,fashion calcados,0
2018-05-13,fashion calcados,0
2018-05-20,fashion calcados,0
2018-05-27,fashion calcados,0
2018-06-03,fashion calcados,0
2018-06-10,fashion calcados,0
2018-06-17,fashion calcados,0
2018-06-24,fashion calcados,0
2018-07-01,fashion calcados,0
2018-07-08,fashion calcados,0
2018-07-15,fashion calcados,0
2018-07-22,fashion calcados,0
2018-07-29,fashion calcados,0
2018-08-05,fashion calcados,0
2018-08-12,fashion calcados,0
2018-08-19,fashion calcados,0
2018-08-26,fashion calcados,0
2018-09-02,fashion calcados,0
2018-09-09,fashion calcados,0
2018-09-16,fashion calcados,0
2018-09-23,fashion calcados,0
2018-09-30,fashion calcados,0
2018-10-07,fashion calcados,0
2018-10-14,fashion calcados,0
2018-10-21,fashion calcados,0
2018-10-28,fashion calcados,0
2018-11-04,fashion calcados,0
2018-11-11,fashion calcados,0
2018-11-18,fashion calcados,0
2018-11-25,fashion calcados,0
2018-12-02,fashion calcados,0
2018-12-09,fashion calcados,0
2018-12-16,fashion calcados,0
2018-12-23,fashion calcados,0
2018-12-30,fashion calcados,0
2015-12-27,telefonia,6
2016-01-03,telefonia,9
2016-01-10,telefonia,10
2016-01-17,telefonia,9
2016-01-24,telefonia,11
2016-01-31,telefonia,10
2016-02-07,telefonia,8
2016-02-14,telefonia,11
2016-02-21,telefonia,11
2016-02-28,telefonia,11
2016-03-06,telefonia,11
2016-03-13,telefonia,11
2016-03-20,telefonia,9
2016-03-27,telefonia,11
2016-04-03,telefonia,10
2016-04-10,telefonia,12
2016-04-17,telefonia,11
2016-04-24,telefonia,11
2016-05-01,telefonia,12
2016-05-08,telefonia,11
2016-05-15,telefonia,10
2016-05-22,telefonia,9
2016-05-29,telefonia,10
2016-06-05,telefonia,10
2016-06-12,telefonia,11
2016-06-19,telefonia,13
2016-06-26,telefonia,11
2016-07-03,telefonia,10
2016-07-10,telefonia,9
2016-07-17,telefonia,10
2016-07-24,telefonia,9
2016-07-31,telefonia,9
2016-08-07,telefonia,9
2016-08-14,telefonia,9
2016-08-21,telefonia,9
2016-08-28,telefonia,9
2016-09-04,telefonia,8
2016-09-11,telefonia,9
2016-09-18,telefonia,11
2016-09-25,telefonia,8
2016-10-02,telefonia,9
2016-10-09,telefonia,8
2016-10-16,telefonia,10
2016-10-23,telefonia,11
2016-10-30,telefonia,9
2016-11-06,telefonia,9
2016-11-13,telefonia,8
2016-11-20,telefonia,9
2016-11-27,telefonia,9
2016-12-04,telefonia,8
2016-12-11,telefonia,9
2016-12-18,telefonia,10
2016-12-25,telefonia,8
2017-01-01,telefonia,8
2017-01-08,telefonia,10
2017-01-15,telefonia,10
2017-01-22,telefonia,10
2017-01-29,telefonia,10
2017-02-05,telefonia,10
2017-02-12,telefonia,10
2017-02-19,telefonia,9
2017-02-26,telefonia,8
2017-03-05,telefonia,11
2017-03-12,telefonia,10
2017-03-19,telefonia,10
2017-03-26,telefonia,10
2017-04-02,telefonia,11
2017-04-09,telefonia,9
2017-04-16,telefonia,9
2017-04-23,telefonia,10
2017-04-30,telefonia,8
2017-05-07,telefonia,9
2017-05-14,telefonia,9
2017-05-21,telefonia,9
2017-05-28,telefonia,9
2017-06-04,telefonia,10
2017-06-11,telefonia,8
2017-06-18,telefonia,8
2017-06-25,telefonia,9
2017-07-02,telefonia,8
2017-07-09,telefonia,9
2017-07-16,telefonia,8
2017-07-23,telefonia,8
2017-07-30,telefonia,8
2017-08-06,telefonia,8
2017-08-13,telefonia,9
2017-08-20,telefonia,9
2017-08-27,telefonia,10
2017-09-03,telefonia,7
2017-09-10,telefonia,10
2017-09-17,telefonia,9
2017-09-24,telefonia,9
2017-10-01,telefonia,9
2017-10-08,telefonia,8
2017-10-15,telefonia,8
2017-10-22,telefonia,9
2017-10-29,telefonia,7
2017-11-05,telefonia,10
2017-11-12,telefonia,8
2017-11-19,telefonia,8
2017-11-26,telefonia,8
2017-12-03,telefonia,8
2017-12-10,telefonia,7
2017-12-17,telefonia,7
2017-12-24,telefonia,6
2017-12-31,telefonia,6
2018-01-07,telefonia,7
2018-01-14,telefonia,8
2018-01-21,telefonia,7
2018-01-28,telefonia,7
2018-02-04,telefonia,8
2018-02-11,telefonia,6
2018-02-18,telefonia,8
2018-02-25,telefonia,8
2018-03-04,telefonia,8
2018-03-11,telefonia,9
2018-03-18,telefonia,8
2018-03-25,telefonia,7
2018-04-01,telefonia,8
2018-04-08,telefonia,8
2018-04-15,telefonia,8
2018-04-22,telefonia,9
2018-04-29,telefonia,8
2018-05-06,telefonia,8
2018-05-13,telefonia,9
2018-05-20,telefonia,8
2018-05-27,telefonia,7
2018-06-03,telefonia,8
2018-06-10,telefonia,7
2018-06-17,telefonia,8
2018-06-24,telefonia,7
2018-07-01,telefonia,7
2018-07-08,telefonia,8
2018-07-15,telefonia,7
2018-07-22,telefonia,8
2018-07-29,telefonia,7
2018-08-05,telefonia,7
2018-08-12,telefonia,8
2018-08-19,telefonia,8
2018-08-26,telefonia,8
2018-09-02,telefonia,7
2018-09-09,telefonia,9
2018-09-16,telefonia,8
2018-09-23,telefonia,7
2018-09-30,telefonia,7
2018-10-07,telefonia,6
2018-10-14,telefonia,7
2018-10-21,telefonia,8
2018-10-28,telefonia,7
2018-11-04,telefonia,8
2018-11-11,telefonia,7
2018-11-18,telefonia,7
2018-11-25,telefonia,7
2018-12-02,telefonia,7
2018-12-09,telefonia,7
2018-12-16,telefonia,6
2018-12-23,telefonia,4
2018-12-30,telefonia,5
2015-12-27,papelaria,34
2016-01-03,papelaria,69
2016-01-10,papelaria,73
2016-01-17,papelaria,75
2016-01-24,papelaria,71
2016-01-31,papelaria,61
2016-02-07,papelaria,51
2016-02-14,papelaria,52
2016-02-21,papelaria,44
2016-02-28,papelaria,44
2016-03-06,papelaria,40
2016-03-13,papelaria,37
2016-03-20,papelaria,33
2016-03-27,papelaria,34
2016-04-03,papelaria,40
2016-04-10,papelaria,36
2016-04-17,papelaria,31
2016-04-24,papelaria,34
2016-05-01,papelaria,35
2016-05-08,papelaria,36
2016-05-15,papelaria,34
2016-05-22,papelaria,30
2016-05-29,papelaria,33
2016-06-05,papelaria,39
2016-06-12,papelaria,33
2016-06-19,papelaria,35
2016-06-26,papelaria,32
2016-07-03,papelaria,33
2016-07-10,papelaria,31
2016-07-17,papelaria,33
2016-07-24,papelaria,37
2016-07-31,papelaria,34
2016-08-07,papelaria,35
2016-08-14,papelaria,35
2016-08-21,papelaria,35
2016-08-28,papelaria,32
2016-09-04,papelaria,31
2016-09-11,papelaria,33
2016-09-18,papelaria,36
2016-09-25,papelaria,34
2016-10-02,papelaria,33
2016-10-09,papelaria,37
2016-10-16,papelaria,35
2016-10-23,papelaria,37
2016-10-30,papelaria,32
2016-11-06,papelaria,35
2016-11-13,papelaria,36
2016-11-20,papelaria,40
2016-11-27,papelaria,42
2016-12-04,papelaria,40
2016-12-11,papelaria,50
2016-12-18,papelaria,43
2016-12-25,papelaria,40
2017-01-01,papelaria,61
2017-01-08,papelaria,83
2017-01-15,papelaria,84
2017-01-22,papelaria,82
2017-01-29,papelaria,81
2017-02-05,papelaria,66
2017-02-12,papelaria,52
2017-02-19,papelaria,43
2017-02-26,papelaria,37
2017-03-05,papelaria,46
2017-03-12,papelaria,44
2017-03-19,papelaria,38
2017-03-26,papelaria,37
2017-04-02,papelaria,39
2017-04-09,papelaria,35
2017-04-16,papelaria,34
2017-04-23,papelaria,39
2017-04-30,papelaria,37
2017-05-07,papelaria,40
2017-05-14,papelaria,38
2017-05-21,papelaria,37
2017-05-28,papelaria,40
2017-06-04,papelaria,40
2017-06-11,papelaria,33
2017-06-18,papelaria,38
2017-06-25,papelaria,36
2017-07-02,papelaria,36
2017-07-09,papelaria,38
2017-07-16,papelaria,38
2017-07-23,papelaria,37
2017-07-30,papelaria,42
2017-08-06,papelaria,42
2017-08-13,papelaria,40
2017-08-20,papelaria,38
2017-08-27,papelaria,39
2017-09-03,papelaria,34
2017-09-10,papelaria,38
2017-09-17,papelaria,37
2017-09-24,papelaria,37
2017-10-01,papelaria,40
2017-10-08,papelaria,39
2017-10-15,papelaria,38
2017-10-22,papelaria,41
2017-10-29,papelaria,37
2017-11-05,papelaria,41
2017-11-12,papelaria,60
2017-11-19,papelaria,61
2017-11-26,papelaria,56
2017-12-03,papelaria,57
2017-12-10,papelaria,58
2017-12-17,papelaria,78
2017-12-24,papelaria,47
2017-12-31,papelaria,74
2018-01-07,papelaria,100
2018-01-14,papelaria,96
2018-01-21,papelaria,92
2018-01-28,papelaria,92
2018-02-04,papelaria,70
2018-02-11,papelaria,59
2018-02-18,papelaria,62
2018-02-25,papelaria,56
2018-03-04,papelaria,50
2018-03-11,papelaria,47
2018-03-18,papelaria,44
2018-03-25,papelaria,39
2018-04-01,papelaria,43
2018-04-08,papelaria,42
2018-04-15,papelaria,42
2018-04-22,papelaria,43
2018-04-29,papelaria,44
2018-05-06,papelaria,45
2018-05-13,papelaria,41
2018-05-20,papelaria,38
2018-05-27,papelaria,34
2018-06-03,papelaria,45
2018-06-10,papelaria,46
2018-06-17,papelaria,41
2018-06-24,papelaria,40
2018-07-01,papelaria,43
2018-07-08,papelaria,36
2018-07-15,papelaria,43
2018-07-22,papelaria,43
2018-07-29,papelaria,51
2018-08-05,papelaria,52
2018-08-12,papelaria,45
2018-08-19,papelaria,42
2018-08-26,papelaria,41
2018-09-02,papelaria,40
2018-09-09,papelaria,44
2018-09-16,papelaria,44
2018-09-23,papelaria,42
2018-09-30,papelaria,44
2018-10-07,papelaria,39
2018-10-14,papelaria,45
2018-10-21,papelaria,45
2018-10-28,papelaria,45
2018-11-04,papelaria,52
2018-11-11,papelaria,48
2018-11-18,papelaria,52
2018-11-25,papelaria,55
2018-12-02,papelaria,67
2018-12-09,papelaria,63
2018-12-16,papelaria,75
2018-12-23,papelaria,52
2018-12-30,papelaria,72
2015-12-27,fashion bolsas e acessorios,0
2016-01-03,fashion bolsas e acessorios,0
2016-01-10,fashion bolsas e acessorios,0
2016-01-17,fashion bolsas e acessorios,0
2016-01-24,fashion bolsas e acessorios,0
2016-01-31,fashion bolsas e acessorios,0
2016-02-07,fashion bolsas e acessorios,0
2016-02-14,fashion bolsas e acessorios,0
2016-02-21,fashion bolsas e acessorios,0
2016-02-28,fashion bolsas e acessorios,0
2016-03-06,fashion bolsas e acessorios,0
2016-03-13,fashion bolsas e acessorios,0
2016-03-20,fashion bolsas e acessorios,0
2016-03-27,fashion bolsas e acessorios,0
2016-04-03,fashion bolsas e acessorios,0
2016-04-10,fashion bolsas e acessorios,0
2016-04-17,fashion bolsas e acessorios,0
2016-04-24,fashion bolsas e acessorios,0
2016-05-01,fashion bolsas e acessorios,0
2016-05-08,fashion bolsas e acessorios,0
2016-05-15,fashion bolsas e acessorios,0
2016-05-22,fashion bolsas e acessorios,0
2016-05-29,fashion bolsas e acessorios,0
2016-06-05,fashion bolsas e acessorios,0
2016-06-12,fashion bolsas e acessorios,0
2016-06-19,fashion bolsas e acessorios,0
2016-06-26,fashion bolsas e acessorios,0
2016-07-03,fashion bolsas e acessorios,0
2016-07-10,fashion bolsas e acessorios,0
2016-07-17,fashion bolsas e acessorios,0
2016-07-24,fashion bolsas e acessorios,0
2016-07-31,fashion bolsas e acessorios,0
2016-08-07,fashion bolsas e acessorios,0
2016-08-14,fashion bolsas e acessorios,0
2016-08-21,fashion bolsas e acessorios,0
2016-08-28,fashion bolsas e acessorios,0
2016-09-04,fashion bolsas e acessorios,0
2016-09-11,fashion bolsas e acessorios,0
2016-09-18,fashion bolsas e acessorios,0
2016-09-25,fashion bolsas e acessorios,0
2016-10-02,fashion bolsas e acessorios,0
2016-10-09,fashion bolsas e acessorios,0
2016-10-16,fashion bolsas e acessorios,0
2016-10-23,fashion bolsas e acessorios,0
2016-10-30,fashion bolsas e acessorios,0
2016-11-06,fashion bolsas e acessorios,0
2016-11-13,fashion bolsas e acessorios,0
2016-11-20,fashion bolsas e acessorios,0
2016-11-27,fashion bolsas e acessorios,0
2016-12-04,fashion bolsas e acessorios,0
2016-12-11,fashion bolsas e acessorios,0
2016-12-18,fashion bolsas e acessorios,0
2016-12-25,fashion bolsas e acessorios,0
2017-01-01,fashion bolsas e acessorios,0
2017-01-08,fashion bolsas e acessorios,0
2017-01-15,fashion bolsas e acessorios,0
2017-01-22,fashion bolsas e acessorios,0
2017-01-29,fashion bolsas e acessorios,0
2017-02-05,fashion bolsas e acessorios,0
2017-02-12,fashion bolsas e acessorios,0
2017-02-19,fashion bolsas e acessorios,0
2017-02-26,fashion bolsas e acessorios,0
2017-03-05,fashion bolsas e acessorios,0
2017-03-12,fashion bolsas e acessorios,0
2017-03-19,fashion bolsas e acessorios,0
2017-03-26,fashion bolsas e acessorios,0
2017-04-02,fashion bolsas e acessorios,0
2017-04-09,fashion bolsas e acessorios,0
2017-04-16,fashion bolsas e acessorios,0
2017-04-23,fashion bolsas e acessorios,0
2017-04-30,fashion bolsas e acessorios,0
2017-05-07,fashion bolsas e acessorios,0
2017-05-14,fashion bolsas e acessorios,0
2017-05-21,fashion bolsas e acessorios,0
2017-05-28,fashion bolsas e acessorios,0
2017-06-04,fashion bolsas e acessorios,0
2017-06-11,fashion bolsas e acessorios,0
2017-06-18,fashion bolsas e acessorios,0
2017-06-25,fashion bolsas e acessorios,0
2017-07-02,fashion bolsas e acessorios,0
2017-07-09,fashion bolsas e acessorios,0
2017-07-16,fashion bolsas e acessorios,0
2017-07-23,fashion bolsas e acessorios,0
2017-07-30,fashion bolsas e acessorios,0
2017-08-06,fashion bolsas e acessorios,0
2017-08-13,fashion bolsas e acessorios,0
2017-08-20,fashion bolsas e acessorios,0
2017-08-27,fashion bolsas e acessorios,0
2017-09-03,fashion bolsas e acessorios,0
2017-09-10,fashion bolsas e acessorios,0
2017-09-17,fashion bolsas e acessorios,0
2017-09-24,fashion bolsas e acessorios,0
2017-10-01,fashion bolsas e acessorios,0
2017-10-08,fashion bolsas e acessorios,0
2017-10-15,fashion bolsas e acessorios,0
2017-10-22,fashion bolsas e acessorios,0
2017-10-29,fashion bolsas e acessorios,0
2017-11-05,fashion bolsas e acessorios,0
2017-11-12,fashion bolsas e acessorios,0
2017-11-19,fashion bolsas e acessorios,0
2017-11-26,fashion bolsas e acessorios,0
2017-12-03,fashion bolsas e acessorios,0
2017-12-10,fashion bolsas e acessorios,0
2017-12-17,fashion bolsas e acessorios,0
2017-12-24,fashion bolsas e acessorios,0
2017-12-31,fashion bolsas e acessorios,0
2018-01-07,fashion bolsas e acessorios,0
2018-01-14,fashion bolsas e acessorios,0
2018-01-21,fashion bolsas e acessorios,0
2018-01-28,fashion bolsas e acessorios,0
2018-02-04,fashion bolsas e acessorios,0
2018-02-11,fashion bolsas e acessorios,0
2018-02-18,fashion bolsas e acessorios,0
2018-02-25,fashion bolsas e acessorios,0
2018-03-04,fashion bolsas e acessorios,0
2018-03-11,fashion bolsas e acessorios,0
2018-03-18,fashion bolsas e acessorios,0
2018-03-25,fashion bolsas e acessorios,0
2018-04-01,fashion bolsas e acessorios,0
2018-04-08,fashion bolsas e acessorios,0
2018-04-15,fashion bolsas e acessorios,0
2018-04-22,fashion bolsas e acessorios,0
2018-04-29,fashion bolsas e acessorios,0
2018-05-06,fashion bolsas e acessorios,0
2018-05-13,fashion bolsas e acessorios,0
2018-05-20,fashion bolsas e acessorios,0
2018-05-27,fashion bolsas e acessorios,0
2018-06-03,fashion bolsas e acessorios,0
2018-06-10,fashion bolsas e acessorios,0
2018-06-17,fashion bolsas e acessorios,0
2018-06-24,fashion bolsas e acessorios,0
2018-07-01,fashion bolsas e acessorios,0
2018-07-08,fashion bolsas e acessorios,0
2018-07-15,fashion bolsas e acessorios,0
2018-07-22,fashion bolsas e acessorios,0
2018-07-29,fashion bolsas e acessorios,0
2018-08-05,fashion bolsas e acessorios,0
2018-08-12,fashion bolsas e acessorios,0
2018-08-19,fashion bolsas e acessorios,0
2018-08-26,fashion bolsas e acessorios,0
2018-09-02,fashion bolsas e acessorios,0
2018-09-09,fashion bolsas e acessorios,0
2018-09-16,fashion bolsas e acessorios,0
2018-09-23,fashion bolsas e acessorios,0
2018-09-30,fashion bolsas e acessorios,0
2018-10-07,fashion bolsas e acessorios,0
2018-10-14,fashion bolsas e acessorios,0
2018-10-21,fashion bolsas e acessorios,0
2018-10-28,fashion bolsas e acessorios,0
2018-11-04,fashion bolsas e acessorios,0
2018-11-11,fashion bolsas e acessorios,0
2018-11-18,fashion bolsas e acessorios,0
2018-11-25,fashion bolsas e acessorios,0
2018-12-02,fashion bolsas e acessorios,0
2018-12-09,fashion bolsas e acessorios,0
2018-12-16,fashion bolsas e acessorios,0
2018-12-23,fashion bolsas e acessorios,0
2018-12-30,fashion bolsas e acessorios,0
2015-12-27,pcs,4
2016-01-03,pcs,4
2016-01-10,pcs,4
2016-01-17,pcs,4
2016-01-24,pcs,4
2016-01-31,pcs,4
2016-02-07,pcs,4
2016-02-14,pcs,4
2016-02-21,pcs,4
2016-02-28,pcs,4
2016-03-06,pcs,4
2016-03-13,pcs,3
2016-03-20,pcs,4
2016-03-27,pcs,4
2016-04-03,pcs,4
2016-04-10,pcs,4
2016-04-17,pcs,4
2016-04-24,pcs,4
2016-05-01,pcs,4
2016-05-08,pcs,4
2016-05-15,pcs,4
2016-05-22,pcs,4
2016-05-29,pcs,5
2016-06-05,pcs,5
2016-06-12,pcs,4
2016-06-19,pcs,4
2016-06-26,pcs,6
2016-07-03,pcs,4
2016-07-10,pcs,4
2016-07-17,pcs,5
2016-07-24,pcs,4
2016-07-31,pcs,4
2016-08-07,pcs,3
2016-08-14,pcs,3
2016-08-21,pcs,3
2016-08-28,pcs,3
2016-09-04,pcs,3
2016-09-11,pcs,3
2016-09-18,pcs,3
2016-09-25,pcs,3
2016-10-02,pcs,3
2016-10-09,pcs,3
2016-10-16,pcs,3
2016-10-23,pcs,4
2016-10-30,pcs,3
2016-11-06,pcs,3
2016-11-13,pcs,4
2016-11-20,pcs,4
2016-11-27,pcs,3
2016-12-04,pcs,3
2016-12-11,pcs,4
2016-12-18,pcs,4
2016-12-25,pcs,3
2017-01-01,pcs,4
2017-01-08,pcs,4
2017-01-15,pcs,3
2017-01-22,pcs,3
2017-01-29,pcs,3
2017-02-05,pcs,3
2017-02-12,pcs,3
2017-02-19,pcs,3
2017-02-26,pcs,3
2017-03-05,pcs,4
2017-03-12,pcs,3
2017-03-19,pcs,3
2017-03-26,pcs,3
2017-04-02,pcs,3
2017-04-09,pcs,3
2017-04-16,pcs,3
2017-04-23,pcs,3
2017-04-30,pcs,4
2017-05-07,pcs,4
2017-05-14,pcs,4
2017-05-21,pcs,3
2017-05-28,pcs,4
2017-06-04,pcs,3
2017-06-11,pcs,3
2017-06-18,pcs,3
2017-06-25,pcs,3
2017-07-02,pcs,3
2017-07-09,pcs,4
2017-07-16,pcs,4
2017-07-23,pcs,4
2017-07-30,pcs,3
2017-08-06,pcs,3
2017-08-13,pcs,3
2017-08-20,pcs,3
2017-08-27,pcs,4
2017-09-03,pcs,3
2017-09-10,pcs,3
2017-09-17,pcs,3
2017-09-24,pcs,3
2017-10-01,pcs,3
2017-10-08,pcs,3
2017-10-15,pcs,3
2017-10-22,pcs,3
2017-10-29,pcs,3
2017-11-05,pcs,3
2017-11-12,pcs,3
2017-11-19,pcs,4
2017-11-26,pcs,3
2017-12-03,pcs,3
2017-12-10,pcs,3
2017-12-17,pcs,3
2017-12-24,pcs,3
2017-12-31,pcs,3
2018-01-07,pcs,4
